episode,reward,win,wrong_guesses,repeated_guesses,episode_length
9485,-55,0,6,0,7
9486,80,1,2,0,8
9487,70,1,3,0,10
9488,-60,0,6,0,6
9489,-60,0,6,0,6
9490,-55,0,6,0,7
9491,80,1,2,0,7
9492,40,1,5,0,8
9493,55,1,1,0,3
9494,45,1,4,0,7
9495,50,1,3,0,6
9496,85,1,0,0,5
9497,65,1,3,0,7
9498,55,1,3,0,7
9499,65,1,4,0,11
9500,-60,0,6,0,6
9501,75,1,3,0,9
9502,-45,0,6,0,9
9503,-55,0,6,0,7
9504,-60,0,6,0,6
9505,75,1,1,0,7
9506,-60,0,6,0,6
9507,-60,0,6,0,6
9508,-60,0,6,0,6
9509,60,1,5,0,10
9510,45,1,5,0,8
9511,-55,0,6,0,7
9512,55,1,0,0,1
9513,80,1,1,0,7
9514,75,1,1,0,7
9515,70,1,4,0,12
9516,70,1,4,0,11
9517,-50,0,6,0,8
9518,-55,0,6,0,7
9519,-50,0,6,0,8
9520,-60,0,6,0,6
9521,70,1,3,0,9
9522,55,1,1,0,3
9523,80,1,1,0,7
9524,-60,0,6,0,6
9525,60,1,5,0,11
9526,-60,0,6,0,6
9527,40,1,4,0,6
9528,50,1,5,0,10
9529,65,1,3,0,8
9530,70,1,2,0,7
9531,55,1,5,0,11
9532,55,1,5,0,10
9533,75,1,3,0,10
9534,-40,0,6,0,10
9535,55,1,0,0,1
9536,-60,0,6,0,6
9537,-50,0,6,0,8
9538,-60,0,6,0,6
9539,50,1,5,0,10
9540,60,1,4,0,10
9541,-60,0,6,0,6
9542,75,1,2,0,8
9543,70,1,4,0,9
9544,65,1,4,0,10
9545,-60,0,6,0,6
9546,50,1,4,0,8
9547,-50,0,6,0,7
9548,-55,0,6,0,7
9549,75,1,3,0,11
9550,-60,0,6,0,6
9551,-60,0,6,0,6
9552,45,1,4,0,6
9553,85,1,1,0,8
9554,65,1,4,0,9
9555,65,1,1,0,4
9556,80,1,1,0,8
9557,-60,0,6,0,6
9558,-60,0,6,0,6
9559,85,1,1,0,8
9560,60,1,4,0,10
9561,70,1,4,0,11
9562,75,1,1,0,5
9563,50,1,1,0,2
9564,80,1,2,0,8
9565,-60,0,6,0,6
9566,45,1,2,0,3
9567,80,1,1,0,6
9568,-60,0,6,0,6
9569,60,1,4,0,10
9570,-55,0,6,0,7
9571,55,1,1,0,3
9572,65,1,5,0,12
9573,60,1,4,0,10
9574,90,1,0,0,7
9575,-60,0,6,0,6
9576,80,1,2,0,9
9577,35,1,5,0,7
9578,60,1,3,0,7
9579,65,1,3,0,9
9580,85,1,1,0,8
9581,80,1,2,0,9
9582,60,1,1,0,4
9583,55,1,4,0,9
9584,-55,0,6,0,7
9585,80,1,2,0,8
9586,75,1,3,0,10
9587,50,1,5,0,9
9588,75,1,2,0,7
9589,55,1,5,0,11
9590,85,1,0,0,6
9591,-55,0,6,0,7
9592,80,1,2,0,10
9593,65,1,3,0,9
9594,55,1,0,0,1
9595,40,1,5,0,8
9596,70,1,4,0,10
9597,55,1,5,0,11
9598,-60,0,6,0,6
9599,-60,0,6,0,6
9600,-55,0,6,0,7
9601,75,1,2,0,9
9602,60,1,4,0,9
9603,-60,0,6,0,6
9604,65,1,2,0,7
9605,80,1,1,0,6
9606,75,1,3,0,10
9607,55,1,5,0,10
9608,80,1,1,0,7
9609,65,1,4,0,11
9610,-50,0,6,0,8
9611,70,1,3,0,9
9612,80,1,1,0,6
9613,-50,0,6,0,8
9614,55,1,1,0,3
9615,50,1,4,0,7
9616,40,1,3,0,4
9617,45,1,3,0,5
9618,55,1,4,0,9
9619,-55,0,6,0,7
9620,60,1,2,0,5
9621,55,1,1,0,3
9622,75,1,2,0,7
9623,65,1,4,0,11
9624,60,1,3,0,7
9625,-55,0,6,0,7
9626,-55,0,6,0,7
9627,55,1,1,0,3
9628,70,1,4,0,11
9629,70,1,0,0,4
9630,-40,0,6,0,10
9631,55,1,1,0,3
9632,70,1,4,0,12
9633,-60,0,6,0,6
9634,-50,0,6,0,8
9635,85,1,1,0,6
9636,-55,0,6,0,7
9637,-60,0,6,0,6
9638,80,1,1,0,8
9639,45,1,4,0,7
9640,65,1,3,0,7
9641,50,1,5,0,9
9642,50,1,3,0,6
9643,65,1,2,0,6
9644,-60,0,6,0,6
9645,-50,0,6,0,8
9646,80,1,2,0,10
9647,90,1,0,0,7
9648,55,1,5,0,11
9649,65,1,3,0,8
9650,-45,0,6,0,9
9651,75,1,3,0,10
9652,45,1,5,0,9
9653,65,1,4,0,11
9654,40,1,4,0,6
9655,65,1,2,0,6
9656,50,1,3,0,6
9657,-60,0,6,0,6
9658,45,1,4,0,7
9659,75,1,3,0,10
9660,-60,0,6,0,6
9661,55,1,4,0,9
9662,65,1,3,0,9
9663,45,1,2,0,3
9664,-60,0,6,0,6
9665,70,1,4,0,10
9666,-45,0,6,0,9
9667,75,1,3,0,10
9668,40,1,5,0,8
9669,-60,0,6,0,6
9670,45,1,3,0,5
9671,85,1,1,0,9
9672,65,1,3,0,8
9673,75,1,1,0,7
9674,-60,0,6,0,6
9675,-50,0,6,0,8
9676,45,1,5,0,9
9677,-60,0,6,0,6
9678,75,1,1,0,6
9679,-60,0,6,0,6
9680,-50,0,6,0,8
9681,75,1,3,0,11
9682,85,1,1,0,9
9683,-60,0,6,0,6
9684,45,1,5,0,9
9685,75,1,2,0,8
9686,-60,0,6,0,6
9687,55,1,3,0,7
9688,60,1,5,0,12
9689,75,1,3,0,11
9690,85,1,1,0,8
9691,60,1,4,0,10
9692,-50,0,6,0,8
9693,55,1,4,0,9
9694,-60,0,6,0,6
9695,90,1,0,0,7
9696,55,1,4,0,8
9697,75,1,1,0,6
9698,75,1,2,0,9
9699,-55,0,6,0,7
9700,55,1,1,0,3
9701,-55,0,6,0,7
9702,75,1,1,0,7
9703,55,1,0,0,1
9704,65,1,3,0,8
9705,65,1,3,0,9
9706,60,1,4,0,9
9707,40,1,5,0,8
9708,55,1,1,0,3
9709,55,1,3,0,7
9710,65,1,5,0,13
9711,70,1,3,0,10
9712,-55,0,6,0,7
9713,60,1,5,0,11
9714,-60,0,6,0,6
9715,-55,0,6,0,7
9716,60,1,0,0,2
9717,55,1,4,0,9
9718,50,1,4,0,8
9719,55,1,0,0,1
9720,45,1,5,0,9
9721,-55,0,6,0,7
9722,-60,0,6,0,6
9723,-55,0,6,0,7
9724,-40,0,6,0,9
9725,-60,0,6,0,6
9726,70,1,3,0,9
9727,-55,0,6,0,7
9728,70,1,3,0,9
9729,60,1,1,0,4
9730,70,1,2,0,8
9731,-45,0,6,0,8
9732,-60,0,6,0,6
9733,70,1,2,0,8
9734,65,1,4,0,9
9735,-60,0,6,0,6
9736,60,1,4,0,10
9737,75,1,3,0,11
9738,85,1,1,0,7
9739,55,1,4,0,9
9740,65,1,2,0,6
9741,60,1,2,0,6
9742,55,1,1,0,3
9743,55,1,3,0,7
9744,55,1,5,0,10
9745,-60,0,6,0,6
9746,85,1,1,0,7
9747,60,1,3,0,7
9748,65,1,2,0,7
9749,55,1,1,0,3
9750,75,1,3,0,10
9751,75,1,3,0,11
9752,65,1,4,0,10
9753,55,1,1,0,3
9754,-45,0,6,0,9
9755,-60,0,6,0,6
9756,-60,0,6,0,6
9757,-50,0,6,0,8
9758,-60,0,6,0,6
9759,-60,0,6,0,6
9760,60,1,1,0,4
9761,65,1,4,0,10
9762,-55,0,6,0,7
9763,-55,0,6,0,7
9764,40,1,5,0,8
9765,-60,0,6,0,6
9766,75,1,3,0,11
9767,65,1,4,0,9
9768,-45,0,6,0,9
9769,-60,0,6,0,6
9770,60,1,4,0,10
9771,70,1,2,0,7
9772,50,1,4,0,7
9773,-55,0,6,0,7
9774,65,1,3,0,8
9775,35,1,5,0,7
9776,85,1,1,0,8
9777,-55,0,6,0,7
9778,50,1,2,0,4
9779,60,1,4,0,10
9780,85,1,0,0,5
9781,70,1,3,0,10
9782,-45,0,6,0,9
9783,55,1,5,0,11
9784,-55,0,6,0,7
9785,75,1,2,0,9
9786,55,1,5,0,10
9787,70,1,4,0,12
9788,60,1,4,0,9
9789,-45,0,6,0,9
9790,75,1,1,0,5
9791,45,1,4,0,7
9792,-60,0,6,0,6
9793,50,1,2,0,4
9794,75,1,2,0,7
9795,80,1,1,0,7
9796,40,1,5,0,8
9797,-60,0,6,0,6
9798,65,1,2,0,6
9799,-35,0,6,0,10
9800,50,1,3,0,6
9801,-60,0,6,0,6
9802,50,1,3,0,6
9803,55,1,1,0,3
9804,55,1,5,0,11
9805,-55,0,6,0,7
9806,-60,0,6,0,6
9807,50,1,4,0,8
9808,75,1,2,0,7
9809,-45,0,6,0,9
9810,60,1,4,0,10
9811,70,1,4,0,12
9812,70,1,1,0,6
9813,55,1,1,0,3
9814,85,1,0,0,7
9815,-55,0,6,0,7
9816,-60,0,6,0,6
9817,80,1,2,0,8
9818,-60,0,6,0,6
9819,80,1,2,0,9
9820,-60,0,6,0,6
9821,-55,0,6,0,7
9822,85,1,1,0,9
9823,40,1,3,0,4
9824,-55,0,6,0,7
9825,75,1,2,0,9
9826,75,1,2,0,8
9827,-55,0,6,0,7
9828,55,1,4,0,9
9829,80,1,2,0,8
9830,-60,0,6,0,6
9831,-55,0,6,0,7
9832,80,1,1,0,6
9833,-60,0,6,0,6
9834,-55,0,6,0,7
9835,-55,0,6,0,7
9836,-60,0,6,0,6
9837,45,1,2,0,3
9838,80,1,2,0,8
9839,45,1,3,0,5
9840,60,1,4,0,9
9841,80,1,1,0,8
9842,-60,0,6,0,6
9843,-55,0,6,0,7
9844,85,1,1,0,7
9845,65,1,0,0,3
9846,45,1,4,0,7
9847,55,1,1,0,3
9848,-60,0,6,0,6
9849,55,1,2,0,5
9850,60,1,4,0,9
9851,35,1,4,0,5
9852,60,1,3,0,8
9853,55,1,5,0,11
9854,70,1,4,0,11
9855,80,1,1,0,6
9856,-55,0,6,0,7
9857,-50,0,6,0,8
9858,-60,0,6,0,6
9859,45,1,4,0,7
9860,-60,0,6,0,6
9861,-55,0,6,0,7
9862,55,1,3,0,6
9863,70,1,1,0,6
9864,40,1,5,0,8
9865,70,1,0,0,4
9866,-60,0,6,0,6
9867,-60,0,6,0,6
9868,60,1,4,0,10
9869,75,1,0,0,5
9870,-55,0,6,0,7
9871,-60,0,6,0,6
9872,70,1,1,0,4
9873,-50,0,6,0,8
9874,-55,0,6,0,7
9875,-60,0,6,0,6
9876,-45,0,6,0,9
9877,50,1,2,0,4
9878,35,1,4,0,5
9879,60,1,4,0,9
9880,55,1,5,0,11
9881,-55,0,6,0,7
9882,45,1,4,0,7
9883,80,1,2,0,7
9884,-55,0,6,0,7
9885,75,1,0,0,5
9886,50,1,2,0,4
9887,-55,0,6,0,7
9888,-55,0,6,0,7
9889,-40,0,6,0,9
9890,50,1,5,0,10
9891,-55,0,6,0,7
9892,-55,0,6,0,7
9893,-55,0,6,0,7
9894,70,1,3,0,9
9895,-50,0,6,0,8
9896,35,1,5,0,7
9897,-55,0,6,0,7
9898,60,1,3,0,7
9899,75,1,3,0,10
9900,-60,0,6,0,6
9901,65,1,1,0,5
9902,55,1,3,0,6
9903,-55,0,6,0,7
9904,55,1,1,0,3
9905,65,1,1,0,5
9906,55,1,5,0,11
9907,-55,0,6,0,7
9908,-60,0,6,0,6
9909,-60,0,6,0,6
9910,70,1,2,0,8
9911,70,1,3,0,9
9912,-45,0,6,0,8
9913,80,1,2,0,10
9914,85,1,1,0,8
9915,55,1,5,0,10
9916,-60,0,6,0,6
9917,70,1,3,0,8
9918,75,1,3,0,10
9919,55,1,3,0,7
9920,80,1,2,0,10
9921,75,1,3,0,10
9922,-60,0,6,0,6
9923,55,1,3,0,6
9924,65,1,4,0,11
9925,65,1,3,0,9
9926,45,1,5,0,9
9927,50,1,3,0,6
9928,-55,0,6,0,7
9929,65,1,2,0,5
9930,55,1,4,0,9
9931,-50,0,6,0,8
9932,-60,0,6,0,6
9933,-60,0,6,0,6
9934,75,1,2,0,6
9935,50,1,3,0,6
9936,80,1,2,0,9
9937,45,1,3,0,5
9938,85,1,1,0,8
9939,80,1,2,0,10
9940,80,1,1,0,6
9941,85,1,0,0,6
9942,65,1,0,0,3
9943,55,1,1,0,3
9944,70,1,3,0,9
9945,60,1,1,0,4
9946,-45,0,6,0,8
9947,50,1,4,0,8
9948,-50,0,6,0,8
9949,75,1,3,0,9
9950,80,1,2,0,9
9951,60,1,4,0,9
9952,-60,0,6,0,6
9953,-60,0,6,0,6
9954,40,1,4,0,6
9955,-55,0,6,0,7
9956,55,1,4,0,9
9957,70,1,4,0,10
9958,45,1,2,0,3
9959,55,1,1,0,3
9960,35,1,5,0,7
9961,75,1,3,0,10
9962,70,1,1,0,6
9963,55,1,1,0,3
9964,-40,0,6,0,10
9965,90,1,0,0,6
9966,65,1,3,0,8
9967,85,1,1,0,7
9968,60,1,3,0,8
9969,-60,0,6,0,6
9970,85,1,1,0,7
9971,45,1,4,0,7
9972,-60,0,6,0,6
9973,65,1,3,0,7
9974,50,1,4,0,8
9975,-60,0,6,0,6
9976,80,1,2,0,7
9977,70,1,4,0,11
9978,45,1,2,0,3
9979,-50,0,6,0,8
9980,-45,0,6,0,8
9981,-55,0,6,0,7
9982,80,1,2,0,9
9983,-60,0,6,0,6
9984,70,1,2,0,7
9985,-50,0,6,0,8
9986,-45,0,6,0,9
9987,75,1,0,0,4
9988,-55,0,6,0,7
9989,70,1,3,0,10
9990,-55,0,6,0,7
9991,50,1,3,0,5
9992,-60,0,6,0,6
9993,55,1,5,0,11
9994,50,1,4,0,8
9995,60,1,4,0,10
9996,70,1,3,0,9
9997,65,1,2,0,7
9998,85,1,0,0,6
9999,-40,0,6,0,10
10000,50,1,1,0,2
10001,80,1,0,0,5
10002,75,1,3,0,11
10003,80,1,3,0,10
10004,85,1,1,0,7
10005,90,1,1,0,9
10006,85,1,2,0,9
10007,60,1,5,0,11
10008,65,1,3,0,9
10009,90,1,3,0,12
10010,80,1,2,0,10
10011,115,1,0,0,9
10012,100,1,0,0,7
10013,-40,0,6,0,10
10014,80,1,2,0,8
10015,50,1,4,0,7
10016,100,1,1,0,10
10017,80,1,1,0,7
10018,110,1,1,0,10
10019,90,1,1,0,8
10020,120,1,0,0,11
10021,110,1,0,0,9
10022,95,1,1,0,8
10023,70,1,2,0,7
10024,100,1,0,0,7
10025,85,1,2,0,10
10026,65,1,2,0,7
10027,95,1,3,0,10
10028,115,1,1,0,10
10029,105,1,1,0,10
10030,120,1,0,0,8
10031,-55,0,6,0,7
10032,95,1,2,0,12
10033,105,1,0,0,7
10034,70,1,5,0,12
10035,-50,0,6,0,8
10036,65,1,4,0,10
10037,75,1,4,0,11
10038,95,1,0,0,8
10039,150,1,0,0,12
10040,130,1,0,0,9
10041,105,1,0,0,10
10042,100,1,0,0,7
10043,45,1,5,0,9
10044,80,1,3,0,11
10045,-55,0,6,0,7
10046,-45,0,6,0,9
10047,95,1,2,0,12
10048,110,1,2,0,13
10049,100,1,0,0,8
10050,100,1,0,0,7
10051,85,1,3,0,11
10052,80,1,3,0,10
10053,90,1,0,0,6
10054,70,1,3,0,9
10055,105,1,0,0,8
10056,-45,0,6,0,9
10057,115,1,1,0,9
10058,90,1,0,0,7
10059,85,1,1,0,7
10060,75,1,4,0,11
10061,115,1,0,0,10
10062,70,1,4,0,12
10063,120,1,0,0,9
10064,130,1,0,0,11
10065,105,1,2,0,12
10066,95,1,0,0,8
10067,90,1,0,0,6
10068,100,1,1,0,12
10069,65,1,3,0,9
10070,115,1,0,0,11
10071,-50,0,6,0,7
10072,90,1,2,0,12
10073,-40,0,6,0,10
10074,-45,0,6,0,8
10075,90,1,1,0,8
10076,95,1,1,0,7
10077,95,1,3,0,13
10078,55,1,5,0,10
10079,-55,0,6,0,7
10080,95,1,2,0,11
10081,110,1,1,0,11
10082,100,1,1,0,10
10083,85,1,3,0,10
10084,80,1,2,0,9
10085,85,1,1,0,6
10086,90,1,2,0,10
10087,85,1,2,0,9
10088,80,1,4,0,11
10089,85,1,2,0,11
10090,60,1,3,0,8
10091,-45,0,6,0,8
10092,90,1,1,0,7
10093,115,1,1,0,13
10094,75,1,2,0,8
10095,100,1,1,0,10
10096,70,1,3,0,9
10097,110,1,2,0,12
10098,65,1,1,0,4
10099,100,1,2,0,10
10100,85,1,2,0,9
10101,80,1,2,0,7
10102,65,1,4,0,11
10103,60,1,4,0,10
10104,85,1,1,0,7
10105,80,1,4,0,12
10106,100,1,0,0,8
10107,70,1,3,0,8
10108,75,1,2,0,7
10109,90,1,2,0,9
10110,75,1,4,0,11
10111,80,1,1,0,6
10112,105,1,0,0,10
10113,105,1,0,0,9
10114,120,1,0,0,9
10115,70,1,3,0,10
10116,110,1,0,0,10
10117,65,1,2,0,7
10118,75,1,3,0,11
10119,80,1,3,0,11
10120,65,1,3,0,9
10121,105,1,1,0,9
10122,100,1,0,0,7
10123,70,1,3,0,8
10124,95,1,2,0,9
10125,80,1,3,0,10
10126,90,1,2,0,10
10127,100,1,2,0,11
10128,90,1,3,0,10
10129,110,1,1,0,10
10130,95,1,2,0,10
10131,95,1,2,0,12
10132,85,1,1,0,8
10133,-50,0,6,0,7
10134,60,1,4,0,10
10135,70,1,4,0,9
10136,70,1,3,0,9
10137,-50,0,6,0,8
10138,60,1,1,0,4
10139,110,1,0,0,11
10140,-40,0,6,0,10
10141,70,1,5,0,13
10142,70,1,2,0,7
10143,65,1,3,0,8
10144,70,1,4,0,12
10145,90,1,1,0,8
10146,110,1,1,0,8
10147,100,1,3,0,11
10148,-55,0,6,0,7
10149,100,1,0,0,8
10150,85,1,0,0,6
10151,-50,0,6,0,8
10152,-30,0,6,0,12
10153,-50,0,6,0,8
10154,-60,0,6,0,6
10155,65,1,4,0,8
10156,90,1,2,0,10
10157,90,1,1,0,9
10158,70,1,5,0,11
10159,90,1,3,0,13
10160,95,1,3,0,12
10161,105,1,2,0,11
10162,90,1,0,0,6
10163,100,1,0,0,7
10164,90,1,2,0,10
10165,110,1,2,0,12
10166,65,1,5,0,13
10167,110,1,0,0,10
10168,70,1,4,0,11
10169,80,1,2,0,9
10170,55,1,3,0,7
10171,65,1,5,0,12
10172,90,1,0,0,8
10173,-50,0,6,0,8
10174,65,1,3,0,9
10175,95,1,0,0,7
10176,85,1,4,0,13
10177,70,1,3,0,9
10178,95,1,1,0,9
10179,75,1,3,0,9
10180,-50,0,6,0,7
10181,110,1,0,0,8
10182,80,1,2,0,9
10183,60,1,3,0,7
10184,135,1,0,0,11
10185,60,1,4,0,9
10186,105,1,0,0,6
10187,75,1,1,0,6
10188,-60,0,6,0,6
10189,-45,0,6,0,8
10190,60,1,5,0,10
10191,100,1,0,0,8
10192,75,1,4,0,12
10193,100,1,1,0,11
10194,125,1,0,0,11
10195,110,1,2,0,11
10196,90,1,2,0,11
10197,115,1,0,0,11
10198,105,1,2,0,11
10199,110,1,1,0,11
10200,105,1,1,0,9
10201,60,1,3,0,7
10202,80,1,2,0,9
10203,110,1,0,0,8
10204,-55,0,6,0,7
10205,120,1,0,0,10
10206,120,1,0,0,11
10207,85,1,2,0,9
10208,-40,0,6,0,10
10209,100,1,0,0,7
10210,65,1,4,0,9
10211,60,1,5,0,10
10212,100,1,0,0,9
10213,90,1,0,0,6
10214,75,1,4,0,13
10215,50,1,5,0,10
10216,95,1,1,0,10
10217,110,1,0,0,5
10218,90,1,1,0,9
10219,90,1,1,0,8
10220,130,1,0,0,13
10221,85,1,2,0,11
10222,90,1,1,0,8
10223,105,1,1,0,11
10224,95,1,1,0,9
10225,95,1,1,0,10
10226,125,1,0,0,9
10227,-55,0,6,0,7
10228,90,1,0,0,7
10229,140,1,0,0,11
10230,100,1,0,0,8
10231,130,1,0,0,12
10232,-55,0,6,0,7
10233,60,1,5,0,11
10234,65,1,5,0,12
10235,95,1,1,0,9
10236,80,1,1,0,7
10237,85,1,2,0,10
10238,90,1,1,0,9
10239,90,1,2,0,8
10240,60,1,5,0,12
10241,95,1,2,0,10
10242,55,1,4,0,8
10243,85,1,0,0,5
10244,105,1,0,0,8
10245,65,1,4,0,11
10246,-50,0,6,0,8
10247,100,1,0,0,8
10248,95,1,2,0,9
10249,110,1,1,0,9
10250,-40,0,6,0,9
10251,100,1,0,0,8
10252,120,1,1,0,10
10253,105,1,0,0,8
10254,95,1,1,0,9
10255,85,1,3,0,12
10256,80,1,3,0,11
10257,90,1,0,0,6
10258,90,1,2,0,10
10259,55,1,5,0,11
10260,105,1,1,0,11
10261,105,1,1,0,11
10262,70,1,1,0,6
10263,100,1,0,0,8
10264,-35,0,6,0,11
10265,75,1,3,0,10
10266,90,1,1,0,6
10267,-60,0,6,0,6
10268,115,1,0,0,9
10269,80,1,1,0,7
10270,110,1,0,0,9
10271,75,1,3,0,10
10272,125,1,0,0,11
10273,100,1,1,0,11
10274,100,1,0,0,8
10275,135,1,0,0,11
10276,95,1,1,0,8
10277,110,1,0,0,9
10278,75,1,1,0,6
10279,120,1,0,0,9
10280,115,1,1,0,13
10281,90,1,2,0,9
10282,65,1,2,0,6
10283,95,1,2,0,11
10284,-50,0,6,0,8
10285,90,1,0,0,6
10286,70,1,4,0,11
10287,65,1,3,0,9
10288,60,1,5,0,11
10289,60,1,3,0,8
10290,90,1,1,0,7
10291,125,1,0,0,9
10292,75,1,1,0,5
10293,80,1,3,0,11
10294,90,1,2,0,11
10295,100,1,1,0,9
10296,-50,0,6,0,8
10297,90,1,2,0,10
10298,75,1,1,0,7
10299,60,1,4,0,10
10300,75,1,2,0,9
10301,100,1,1,0,9
10302,105,1,1,0,11
10303,90,1,0,0,7
10304,85,1,4,0,15
10305,70,1,2,0,7
10306,85,1,2,0,10
10307,75,1,3,0,9
10308,-45,0,6,0,8
10309,-60,0,6,0,6
10310,90,1,2,0,10
10311,120,1,0,0,11
10312,85,1,3,0,12
10313,110,1,1,0,11
10314,60,1,5,0,12
10315,85,1,1,0,9
10316,115,1,0,0,9
10317,80,1,2,0,8
10318,65,1,5,0,13
10319,90,1,2,0,8
10320,90,1,2,0,10
10321,95,1,1,0,9
10322,40,1,5,0,7
10323,70,1,4,0,10
10324,80,1,3,0,9
10325,120,1,0,0,10
10326,120,1,0,0,10
10327,80,1,1,0,8
10328,70,1,2,0,8
10329,-45,0,6,0,9
10330,90,1,3,0,12
10331,90,1,1,0,9
10332,75,1,2,0,9
10333,70,1,3,0,9
10334,85,1,3,0,11
10335,-50,0,6,0,8
10336,75,1,2,0,8
10337,75,1,3,0,11
10338,95,1,2,0,11
10339,-50,0,6,0,7
10340,80,1,4,0,12
10341,95,1,1,0,10
10342,-60,0,6,0,6
10343,105,1,2,0,12
10344,125,1,0,0,11
10345,-45,0,6,0,9
10346,80,1,3,0,11
10347,105,1,0,0,9
10348,95,1,0,0,8
10349,80,1,2,0,8
10350,75,1,3,0,11
10351,95,1,2,0,10
10352,100,1,2,0,11
10353,90,1,1,0,7
10354,75,1,2,0,8
10355,80,1,3,0,9
10356,95,1,1,0,9
10357,110,1,1,0,12
10358,90,1,3,0,12
10359,65,1,4,0,11
10360,110,1,1,0,8
10361,130,1,0,0,11
10362,65,1,4,0,10
10363,70,1,4,0,10
10364,-55,0,6,0,7
10365,95,1,2,0,12
10366,90,1,0,0,7
10367,110,1,1,0,12
10368,115,1,2,0,14
10369,105,1,2,0,12
10370,115,1,0,0,10
10371,-50,0,6,0,8
10372,75,1,5,0,14
10373,95,1,1,0,9
10374,60,1,4,0,9
10375,85,1,1,0,8
10376,115,1,0,0,11
10377,75,1,5,0,12
10378,120,1,0,0,9
10379,65,1,2,0,7
10380,105,1,1,0,11
10381,50,1,5,0,10
10382,85,1,1,0,7
10383,75,1,0,0,4
10384,55,1,5,0,10
10385,90,1,0,0,8
10386,95,1,1,0,10
10387,70,1,3,0,7
10388,80,1,3,0,12
10389,95,1,4,0,11
10390,120,1,0,0,9
10391,90,1,3,0,13
10392,75,1,0,0,5
10393,110,1,1,0,12
10394,65,1,4,0,9
10395,85,1,2,0,10
10396,100,1,0,0,8
10397,55,1,4,0,9
10398,90,1,1,0,8
10399,95,1,2,0,10
10400,70,1,4,0,12
10401,60,1,3,0,8
10402,60,1,3,0,8
10403,125,1,0,0,10
10404,70,1,3,0,9
10405,85,1,1,0,8
10406,95,1,0,0,7
10407,115,1,1,0,11
10408,105,1,0,0,8
10409,100,1,0,0,7
10410,70,1,2,0,7
10411,105,1,1,0,10
10412,95,1,1,0,9
10413,95,1,0,0,7
10414,75,1,2,0,8
10415,110,1,0,0,9
10416,95,1,1,0,10
10417,85,1,1,0,8
10418,-55,0,6,0,7
10419,115,1,0,0,8
10420,60,1,4,0,9
10421,70,1,3,0,9
10422,105,1,2,0,11
10423,-55,0,6,0,7
10424,85,1,2,0,10
10425,60,1,4,0,10
10426,95,1,1,0,9
10427,95,1,1,0,10
10428,90,1,2,0,10
10429,65,1,2,0,6
10430,75,1,4,0,11
10431,105,1,0,0,8
10432,90,1,1,0,8
10433,95,1,1,0,9
10434,120,1,0,0,10
10435,70,1,2,0,8
10436,100,1,1,0,12
10437,80,1,1,0,7
10438,95,1,2,0,11
10439,115,1,0,0,10
10440,115,1,1,0,10
10441,85,1,1,0,6
10442,70,1,2,0,6
10443,70,1,4,0,11
10444,85,1,1,0,9
10445,95,1,1,0,9
10446,60,1,3,0,7
10447,95,1,0,0,8
10448,90,1,0,0,7
10449,115,1,0,0,10
10450,80,1,3,0,11
10451,55,1,5,0,11
10452,75,1,3,0,10
10453,70,1,4,0,12
10454,55,1,4,0,8
10455,65,1,5,0,11
10456,105,1,1,0,10
10457,65,1,3,0,9
10458,80,1,2,0,6
10459,125,1,0,0,11
10460,-55,0,6,0,7
10461,95,1,1,0,9
10462,-55,0,6,0,7
10463,60,1,3,0,7
10464,85,1,1,0,7
10465,80,1,4,0,13
10466,90,1,2,0,9
10467,55,1,5,0,11
10468,105,1,1,0,12
10469,95,1,0,0,6
10470,90,1,1,0,8
10471,100,1,0,0,8
10472,75,1,3,0,10
10473,105,1,1,0,8
10474,-55,0,6,0,7
10475,100,1,0,0,8
10476,110,1,0,0,9
10477,90,1,1,0,8
10478,95,1,1,0,9
10479,90,1,2,0,9
10480,110,1,1,0,10
10481,90,1,2,0,11
10482,90,1,3,0,11
10483,65,1,2,0,6
10484,95,1,2,0,10
10485,90,1,2,0,9
10486,80,1,2,0,9
10487,85,1,4,0,12
10488,70,1,4,0,12
10489,100,1,1,0,10
10490,130,1,0,0,10
10491,80,1,1,0,8
10492,100,1,2,0,12
10493,125,1,1,0,12
10494,65,1,3,0,9
10495,80,1,1,0,8
10496,80,1,2,0,8
10497,100,1,0,0,5
10498,110,1,0,0,10
10499,100,1,2,0,13
10500,70,1,3,0,8
10501,65,1,5,0,11
10502,105,1,1,0,10
10503,95,1,1,0,9
10504,110,1,0,0,9
10505,60,1,3,0,8
10506,80,1,4,0,13
10507,75,1,2,0,9
10508,90,1,1,0,7
10509,90,1,2,0,11
10510,85,1,3,0,11
10511,70,1,0,0,4
10512,90,1,2,0,10
10513,50,1,5,0,10
10514,105,1,2,0,12
10515,75,1,3,0,10
10516,90,1,2,0,10
10517,95,1,0,0,8
10518,-55,0,6,0,7
10519,90,1,0,0,6
10520,75,1,3,0,10
10521,110,1,0,0,10
10522,110,1,2,0,13
10523,95,1,2,0,10
10524,100,1,1,0,11
10525,80,1,1,0,5
10526,105,1,0,0,9
10527,115,1,0,0,10
10528,110,1,0,0,7
10529,95,1,1,0,9
10530,70,1,2,0,7
10531,70,1,5,0,12
10532,80,1,4,0,12
10533,110,1,0,0,11
10534,65,1,4,0,10
10535,120,1,0,0,9
10536,80,1,1,0,6
10537,120,1,0,0,11
10538,-55,0,6,0,7
10539,100,1,0,0,7
10540,110,1,0,0,8
10541,125,1,1,0,12
